,proposition,gold_label,policy_trial,gemmaRR,gemmaRRR,gemmaRedact,gemmaSP,gemmadual,gemmanopol,nemoRR,nemoRRR,nemoRedact,nemoSP,nemodual,nemonopol,proportion_right,gini,PHATE_1,PHATE_2
439,Phillip Allen is ready to start immediately if an agreement is reached.,True,True,False,True,True,True,True,True,True,False,False,True,True,True,0.75,0.375,0.034297821017310964,-0.00730459506130211
440,The author has attached a spreadsheet that estimates the costs for the house project.,True,False,False,True,True,True,True,True,True,False,True,False,True,True,0.75,0.375,0.03389575016386315,-0.013128805641604102
441,The author has spent a significant amount of time researching the house and believes the cost estimates are close to accurate.,True,False,False,True,True,True,True,True,True,False,True,True,True,True,0.8333333333333334,0.2777777777777777,0.03376797817024953,-0.016175360796802984
442,The author is interested in working with a contractor on a cost plus fixed fee basis.,True,False,False,True,False,True,False,True,True,False,True,True,False,True,0.5833333333333334,0.48611111111111105,0.03427710583468219,-0.00809125617564624
443,"The author is unsure if the cost plus fixed fee basis would be agreeable to the recipients, Mike and Tony.",True,False,False,True,False,True,True,True,True,False,True,True,True,True,0.75,0.375,0.03330908763127537,-0.0009560893777643543
444,The author requests Mike and Tony to review the cost numbers and provide their feedback.,True,False,False,True,True,True,True,True,True,False,True,False,True,True,0.75,0.375,0.03402562768850132,-0.001018167348013187
445,"If an agreement is reached to work on a cost plus fixed fee basis, the author will complete the design selections.",True,False,False,True,False,False,True,True,True,False,True,True,False,True,0.5833333333333334,0.48611111111111105,0.03386469117909296,-0.008447607805529177
446,The author intends to make adjustments necessary to stay within the budget allowances as actual quotes from sub-contractors are received.,True,False,False,True,False,True,True,True,True,False,True,True,True,True,0.75,0.375,0.03385456139099698,-0.008761416152180844
447,The author and possibly others are torn between two locations for the house.,True,False,False,True,True,True,True,True,True,False,True,True,True,True,0.8333333333333334,0.2777777777777777,0.0341593289583481,-0.01631522747718425
448,They are leaning towards the Kerrville location.,True,False,False,False,True,True,True,True,False,False,True,True,True,True,0.6666666666666666,0.4444444444444444,0.02458301307096952,-0.056268140726223596
449,The lot in Kerrville is substantially more expensive than the lot in San Marcos.,True,False,False,False,False,False,True,True,True,False,False,False,True,True,0.4166666666666667,0.48611111111111116,0.025090251905877024,-0.05458687286158887
450,Financial constraints are a concern due to the higher cost of the Kerrville lot.,True,False,False,True,True,True,False,True,True,False,False,True,True,True,0.6666666666666666,0.4444444444444444,0.02611268135037685,-0.052250458624269934
451,"The decision is to proceed with Kerrville if it can be done within the budget; otherwise, fallback is to move to San Marcos.",True,False,False,True,True,True,True,True,True,False,True,True,True,True,0.8333333333333334,0.2777777777777777,0.026149910200358173,-0.05170181797986106
452,The author does not know how many jobs Mike and Tony currently have.,True,False,True,True,True,True,True,True,True,False,True,True,True,True,0.9166666666666666,0.1527777777777779,0.034264694336880605,-0.001926870868902031
453,The author and others want to start the project immediately if an agreement is reached.,True,False,True,True,True,True,True,True,True,False,True,True,True,True,0.9166666666666666,0.1527777777777779,0.033453799820104636,-0.005690285771472641
454,Phillip Allen's phone number is 555‑123‑4567.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.02689771211948813,0.013312041816787855
455,Phillip Allen's email address is phillip123@gmail.com.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.027381123358055315,0.011761492786134557
456,Phillip Allen is not deciding between buying a lot in Kerrville or San Marcos.,False,True,False,True,False,False,True,False,True,False,True,False,True,False,0.5833333333333334,0.48611111111111116,0.029180492629656725,-0.037674434557646436
457,Phillip Allen prefers the San Marcos location but finds it substantially more expensive than Kerrville.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.027517202534527385,-0.04628724404460721
458,Phillip Allen is not financially stretched to make the Kerrville house work.,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.9166666666666666,0.1527777777777779,0.03203612525475106,-0.02002241834504936
459,"Phillip Allen will choose San Marcos if it fits within his budget; otherwise, he will fall back to Kerrville.",False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.026609586347386714,-0.047038813684184756
460,Phillip Allen proposes to work with a contractor on a fixed-price basis.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.03403205133077715,-0.009884171662576307
461,Phillip Allen is ready to start immediately without an agreement.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.03529010501083469,-0.010528270315129129
462,The author has not attached a spreadsheet that estimates the costs for the house project.,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.03348864588813687,-0.007242455464101966
463,The author has spent a significant amount of time researching the house and believes the cost estimates are far from accurate.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.033487960942543755,-0.013435851218431199
464,The author is not interested in working with a contractor on a cost plus fixed fee basis.,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.03412929768353473,-0.004332464292768234
465,The author knows that the cost plus fixed‑fee basis would be disagreeable to Mike and Tony.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.032762509624625444,-0.0008162114951968776
466,The author does not request Mike and Tony to review the cost numbers and provide their feedback.,False,False,True,True,True,False,False,False,False,False,False,False,False,False,0.75,0.375,0.03299090271050523,0.002381833065333593
467,"If an agreement is reached to work on a cost plus fixed fee basis, the author will not complete the design selections.",False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.8333333333333334,0.2777777777777777,0.03405802114117548,-0.005755874834094628
468,The author does not intend to make adjustments necessary to stay within the budget allowances as actual quotes from subcontractors are received.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.03380394534111257,-0.00497402517173086
469,The author and possibly others are not torn between two locations for the house.,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.03408816213383198,-0.017060677312351752
470,They are not leaning toward the Kerrville location.,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.8333333333333334,0.2777777777777777,0.024892132846925142,-0.0538995371491067
471,The lot in Kerrville is not substantially more expensive than the lot in San Marcos.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.023814937344738565,-0.05793925054938756
472,Financial constraints are a concern due to the lower cost of the Kerrville lot.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.024603503316881856,-0.05620977225538688
473,"The decision is to reject Kerrville even when it fits the budget, and to fall back to San Marcos no matter what.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0282097576424539,-0.042009087248972315
474,The author does know how many jobs Mike and Tony currently have.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.034998324889690575,-0.0024438343942193184
475,"The author and others do not want to begin the project at any time, even if an agreement is reached.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.033663767079028135,-0.0045518923115082455
476,"Phillip has three children, one named Evelyn Grace born in December.",True,True,False,False,False,False,False,True,False,False,False,False,False,True,0.16666666666666666,0.2777777777777777,0.019690241860872086,-0.03822525086092967
477,"Phillip's children engage in activities like soccer, T-ball, and bike riding.",True,True,False,False,False,True,False,True,False,False,False,True,False,True,0.3333333333333333,0.4444444444444444,0.012016540333740337,-0.045797011624065825
478,"Hunter, presumably Phillip's child, is a dedicated cyclist who rides to work twice a week.",True,True,False,False,False,True,True,True,False,False,False,True,True,True,0.5,0.5,0.008805539776524249,-0.047347553871768935
479,Phillip and Hunter sometimes mountain bike in Memorial Park on Saturdays.,True,True,False,True,False,False,False,True,False,False,False,False,False,True,0.25,0.375,0.00825513841286573,-0.049756405136241286
480,Phillip knows Al has a new baby and a new job.,True,True,False,True,False,True,True,True,False,False,False,True,False,True,0.5,0.5,0.02350017938663357,-0.027799113361334442
481,"Phillip is maintaining his fitness program, less intense than Al's.",True,True,True,True,True,True,True,True,False,False,False,True,True,True,0.75,0.375,0.018009681687472044,-0.02723525029644136
482,Phillip considers mountain biking less hard than a 50 mile trip on the road.,True,False,True,True,True,True,True,True,False,False,False,False,True,True,0.6666666666666666,0.4444444444444444,0.009117992502695686,-0.04481307093563475
483,"Phillip has two children, one named Evelyn Grace born in December.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.020435365734842285,-0.03691733112158217
484,"Phillip's children do not engage in activities like soccer, T-ball, and bike riding.",False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.013274453845942212,-0.04164852035892003
485,Hunter is not a dedicated cyclist who rides to work twice a week.,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0.8333333333333334,0.2777777777777777,0.009643237086553964,-0.04551503230787065
486,Phillip and Hunter never mountain bike in Memorial Park on Saturdays.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.009087930899272291,-0.04781739086570239
487,Phillip knows Al has no new baby and no new job.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.021452813481922975,-0.030484310091377892
488,"Phillip is not maintaining his fitness program, and it is more intense than Al's.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.020124132598359986,-0.026872677191953416
489,Phillip does not consider mountain biking less hard than a 50 mile trip on the road.,False,False,True,False,True,True,False,True,False,False,False,True,True,True,0.4166666666666667,0.48611111111111105,0.007826893771750318,-0.048491552767977675
490,"George and Larry made a payment of $2,350 to the architect.",True,True,False,False,False,True,False,True,False,False,False,False,False,True,0.25,0.375,0.033035311413342795,-0.005636872304500286
491,"Phillip personally wrote checks of $25,000 to the architect and $13,950 to the engineer.",True,True,True,False,False,True,False,True,False,False,False,False,False,True,0.3333333333333333,0.4444444444444444,0.03195419542002154,-0.005458173191810941
492,"Consulting agreements with the engineer and architect are intended to be signed under the partnership, not individually by Phillip.",True,True,False,True,True,True,True,True,False,False,True,True,True,True,0.75,0.375,0.026192768258496972,-0.012430893072697397
493,Partnership ownership is in the process of being conveyed before formalizing consulting agreements.,True,True,False,False,False,True,False,True,False,False,False,False,True,True,0.3333333333333333,0.4444444444444444,0.022390209818706087,-0.013363660918140827
494,"George and Larry did not make a payment of $2,350 to the architect.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.03246408283202955,-0.0045494385458590405
495,"Phillip did NOT personally write checks of $25,000 to the architect and $13,950 to the engineer.",False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.03225201209586665,-0.0019933722660665535
496,"Consulting agreements with the engineer and architect are intended to be signed individually by Phillip, not under the partnership.",False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.02918025781273632,-0.007655397512800333
497,Partnership ownership has already been transferred after the consulting agreements are formalized.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.02307734881239458,-0.016260871171878983
498,There is ongoing internal legal work on issues related to Blackwater.,True,True,False,False,False,True,False,True,False,False,False,False,False,True,0.25,0.375,-0.030900960155434108,-0.003013456245131796
499,State Department lawyers warned DOJ prosecutors about Blackwater-related matters.,True,True,False,False,False,True,False,True,False,False,False,True,False,True,0.3333333333333333,0.4444444444444444,-0.04023401808749263,-0.021386811538986694
500,DOJ lawyers chose to take a different legal approach than the State Department's advice.,True,True,False,False,False,True,True,True,True,False,True,False,False,True,0.5,0.5,-0.04281311131311553,-0.02504054018949712
501,The legal team is preparing a confidential memo addressing the Blackwater questions.,True,True,False,False,False,True,True,True,False,False,False,True,True,True,0.5,0.5,-0.028630297410971395,0.0030878137864228787
502,An internal oral report on the legal questions regarding Blackwater is planned for Monday at 8:45.,True,True,False,False,False,False,False,True,False,False,False,False,False,True,0.16666666666666666,0.2777777777777777,-0.03223061653419328,-0.0015109570293094278
503,The email begins with a New Year greeting to the recipient and their family.,True,False,False,False,True,True,True,True,False,False,False,True,False,True,0.5,0.5,0.020554407090403935,0.021968823178902256
504,The author expresses being thrilled to be in the current job and working with the recipient.,True,False,True,False,True,True,True,True,False,False,True,True,True,True,0.75,0.375,0.030472195399185324,0.01180186700163755
505,The author is having a great time in the job and hopes for an even better 2010.,True,False,False,False,True,True,False,True,False,False,True,True,True,True,0.5833333333333334,0.48611111111111105,0.03171853024902059,0.00765228582768816
506,Press accounts indicate that State Department lawyers warned DOJ prosecutors appropriately about Blackwater.,True,False,False,False,False,True,False,True,False,False,True,True,False,True,0.4166666666666667,0.48611111111111116,-0.04092675258223159,-0.021977154348613966
507,Press accounts indicate that DOJ lawyers chose to take a different route despite the State Department lawyers' warnings.,True,False,False,True,False,True,True,True,True,False,True,True,False,True,0.6666666666666666,0.4444444444444444,-0.042388940361575304,-0.025554973128363825
508,The author has initial reactions to the recipient's questions.,True,False,False,False,False,True,True,True,False,False,True,True,False,True,0.5,0.5,0.032480680352074756,0.012944255519401916
509,The author offers to provide more information if needed.,True,False,False,True,True,True,True,True,True,False,True,True,True,True,0.8333333333333334,0.2777777777777777,0.03247335780420365,0.010514769814046317
510,"The email is signed simply as ""Harold.""",True,False,True,False,False,True,False,False,False,False,False,True,True,False,0.3333333333333333,0.4444444444444444,0.01715193122972074,0.019440984220829842
511,There is no ongoing internal legal work on issues related to Blackwater.,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,-0.029592100039280065,-0.005676571830144322
512,State Department lawyers did not warn DOJ prosecutors about Blackwater-related matters.,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,-0.03173946789394423,-0.007503523265216263
513,DOJ lawyers chose to take the same legal approach as the State Department's advice.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,-0.043488505965753335,-0.026665725822139243
514,The legal team is not preparing a confidential memo addressing the Blackwater questions.,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,-0.022151619461180282,-0.00428429602973422
515,An internal oral report on the legal questions regarding Blackwater is not planned for Monday at 8:45.,False,True,True,True,True,False,False,False,True,False,True,False,False,False,0.5833333333333334,0.48611111111111116,-0.02880107042689768,-0.0040461096770172235
516,The email does not begin with a New Year greeting to the recipient and their family.,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.8333333333333334,0.2777777777777777,0.016308481505162384,0.027779769388679803
517,The author expresses being bored to be in the current job and working with the recipient.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.031874974355256866,0.009017049868949679
518,The author is not having a great time in the job and does not hope for an even better 2010.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.03228131322475522,0.004910963252216745
519,Press accounts do not indicate that State Department lawyers warned DOJ prosecutors appropriately about Blackwater.,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,-0.03657540832946758,-0.016720117466737554
520,Press accounts indicate that DOJ lawyers took the same route as advised by State Department lawyers and did not take a different route.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,-0.04346059487023784,-0.0263246056947299
521,The author has no initial reactions to the recipient's questions.,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.8333333333333334,0.2777777777777777,0.03263728343417072,0.008547269677534941
522,The author refuses to provide more information if needed.,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.032297897294593654,0.006237957378264558
523,"The email is signed simply as ""Alice"".",False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.016698976509784105,0.01951551336801022
524,"Phillip's office address is 1400 Smith, EB3210B, Houston, TX 77002.",True,True,False,False,False,False,False,True,False,False,False,True,False,True,0.25,0.375,0.028078654044248613,0.013932445629388696
525,Jim Murnan is the broker with phone number 713-781-5810.,True,True,False,False,False,True,False,True,False,False,False,True,False,True,0.3333333333333333,0.4444444444444444,0.02775962968890533,0.01359980265917724
526,A banker is interested in financing the project requiring financial statements and last two years tax returns.,True,True,False,False,False,True,True,True,True,False,True,True,True,True,0.6666666666666666,0.4444444444444444,0.01398459636146792,-0.037700989642822515
527,Builder's resume listing similar projects is required by the banker.,True,True,False,False,False,True,True,True,False,False,True,True,True,True,0.5833333333333334,0.48611111111111105,0.015315856066199302,-0.034375263645870145
528,The banker plans to prepare a loan proposal by Friday.,True,True,False,True,True,True,False,True,True,False,True,False,True,True,0.6666666666666666,0.4444444444444444,0.0135801894992129,-0.02911698465522697
529,"If interested, the banker wants to visit the project site.",True,True,False,False,True,True,True,True,True,False,True,True,True,True,0.75,0.375,0.014364353934805075,-0.03543473666609203
530,Attorneys are drafting the framework of a partnership agreement.,True,True,False,True,False,True,False,True,True,False,False,True,True,True,0.5833333333333334,0.48611111111111105,0.020919453904161243,-0.016261272714715287
531,Phillip wants to finalize outstanding business points soon.,True,True,True,True,True,True,True,True,True,False,True,True,True,True,0.9166666666666666,0.1527777777777779,0.029265481993964042,-0.006693517298078923
532,A banker is interested in financing the project.,True,False,True,False,True,True,True,True,False,False,True,True,False,True,0.6666666666666666,0.4444444444444444,0.0131001702722503,-0.03573656671569651
533,The banker requires financial statements and tax returns for the last two years.,True,False,False,False,False,True,False,True,True,False,False,True,True,True,0.5,0.5,0.012696546046762668,-0.03693150312011764
534,The banker requires a builder's resume listing similar projects.,True,False,False,False,False,True,False,True,True,False,False,True,True,True,0.5,0.5,0.01560180445819799,-0.03284337350857994
535,The banker indicated he could prepare a financing proposal by Friday.,True,False,True,False,True,True,True,True,False,False,True,True,False,True,0.6666666666666666,0.4444444444444444,0.014411757591396885,-0.028139430784765555
536,"If interested in the loan, the banker would want to visit the project site.",True,False,True,True,True,True,True,True,True,False,True,True,True,True,0.9166666666666666,0.1527777777777779,0.013902760690352138,-0.03495331911937633
537,The author offers to receive documents sent overnight and pass them along.,True,False,True,True,True,True,True,True,True,False,True,True,True,True,0.9166666666666666,0.1527777777777779,0.02951408926758757,0.012950328549001614
538,The author suggests contacting the broker directly to send documents.,True,False,True,True,True,True,False,True,True,False,False,True,True,True,0.75,0.375,0.02966851865075946,0.011271418210067297
539,Attorneys are drafting the framework of the partnership agreement.,True,False,False,False,False,True,False,True,True,False,False,True,False,True,0.4166666666666667,0.48611111111111116,0.020796989591333463,-0.016142989701626833
540,The author wants to finalize outstanding business points soon.,True,False,True,True,True,True,True,True,True,False,True,True,True,True,0.9166666666666666,0.1527777777777779,0.03265433058921151,0.0002091587686107879
541,The author requests an update via email or phone call.,True,False,True,True,True,True,True,True,True,False,True,True,True,True,0.9166666666666666,0.1527777777777779,0.028130749265179958,0.015714029525749983
542,"Phillip's office address is not 1400 Smith, EB3210B, Houston, TX 77002.",False,True,False,False,True,False,False,False,False,False,False,False,False,True,0.8333333333333334,0.2777777777777777,0.024018211504032404,0.020124308567642912
543,Jim Murnan is the broker with phone number 123-456-7890.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.02690199655305625,0.014840562977395414
544,A banker is interested in financing the project that requires no financial statements or last two years of tax returns.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.013769658167217372,-0.037779051425093364
545,Builder's resume listing similar projects is not required by the banker.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.015883511162888646,-0.0331689201706168
546,The banker will not prepare a loan proposal by Friday.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.01587432124542798,-0.026323697118360675
547,"If interested, the banker does not want to visit the project site.",False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.021371060931703604,-0.026027652652300105
548,Attorneys are not drafting the framework of a partnership agreement.,False,True,False,False,False,False,True,True,False,False,True,False,False,False,0.75,0.375,0.017605033138022332,-0.016285352649074526
549,Phillip does not want to finalize outstanding business points soon.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.029411922043826012,-0.009310609070291702
550,A banker is uninterested in financing the project.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.01726968348199096,-0.029807639366281224
551,The banker does not require financial statements and tax returns for the last two years.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.012864679671624416,-0.03812817104682417
552,The banker does not require a builder's resume listing similar projects.,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.015154414772508982,-0.036597392578485974
553,The banker did not indicate that he could prepare a financing proposal by Friday.,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.015185696865401768,-0.028483884128835964
554,"If interested in the loan, the banker would not want to visit the project site.",False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.015935643847259474,-0.033215572922846624
555,The author does not offer to receive documents sent overnight and pass them along.,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.03148247106832262,0.009000055694140198
556,The author does not suggest contacting the broker directly to send documents.,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9166666666666666,0.1527777777777779,0.02978629908559071,0.00989156096906437
557,Attorneys are not drafting the framework of the partnership agreement.,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9166666666666666,0.1527777777777779,0.017351097244304017,-0.016641828748043003
558,The author does not want to finalize outstanding business points soon.,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.03251370620216886,-0.0005527381153807955
559,The author does not request an update via email or phone call.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.032235815466770686,0.007079764276806545
560,The sender's full name is Jennifer White.,True,True,False,False,False,False,False,True,False,False,False,False,True,True,0.25,0.375,0.00017544031569639786,0.03254213160323277
561,Jennifer White's email address is jenwhite7@zdnetonebox.com.,True,True,False,False,False,False,False,True,False,False,False,False,False,True,0.16666666666666666,0.2777777777777777,-0.0010703683366700331,0.03404149239739622
562,The recipient's email address is jarnold@enron.com.,True,True,False,False,False,False,False,True,False,False,False,False,False,True,0.16666666666666666,0.2777777777777777,0.00841176139790478,0.025623825334472102
563,Jennifer White plans to prepare dinner tomorrow.,True,True,False,False,False,True,False,True,True,False,False,False,False,True,0.3333333333333333,0.4444444444444444,-0.027276308093622043,-0.07550797008120204
564,Jennifer White expects a cooking report after watching the debate.,True,True,False,False,False,False,False,False,False,False,False,True,False,False,0.08333333333333333,0.1527777777777779,-0.026993249499250603,-0.06708347343647841
565,Jennifer White prefers music to enhance the cooking experience.,True,True,True,False,False,True,True,True,False,False,False,True,False,True,0.5,0.5,-0.01640826201426046,-0.05796398593881445
566,Jennifer White states that she has a long email address.,True,False,False,True,True,True,True,True,False,False,False,True,True,True,0.6666666666666666,0.4444444444444444,-0.0015491028044869464,0.03349395087691175
567,Jennifer White has decided what to prepare for dinner tomorrow.,True,False,False,True,False,True,False,True,False,False,False,True,False,True,0.4166666666666667,0.48611111111111116,-0.025522919216724768,-0.073670752064235
568,Jennifer White hopes the recipient is not expecting anything extravagant for dinner.,True,False,True,True,True,True,False,True,True,False,False,True,False,True,0.6666666666666666,0.4444444444444444,-0.023996529695062857,-0.07142610890434763
569,Jennifer White mentions her culinary skills have not been used in a while.,True,False,False,False,False,False,True,True,False,False,False,True,True,True,0.4166666666666667,0.48611111111111116,-0.01918427176695132,-0.06336009377387689
570,Jennifer White requests that the recipient's stereo works while she is cooking.,True,False,False,False,True,True,True,True,False,False,False,True,True,True,0.5833333333333334,0.48611111111111105,-0.014117271535661455,-0.05404782545394634
571,Jennifer White believes that music makes cooking a more enjoyable experience.,True,False,False,False,False,True,True,True,False,False,False,True,True,True,0.5,0.5,-0.01525578265069369,-0.055866855509336705
572,Jennifer White wants the recipient to watch the debate if they are home tonight.,True,False,True,True,True,True,True,True,True,False,False,True,False,True,0.75,0.375,-0.02762730033368459,-0.05736861340721432
573,Jennifer White wants a report about the debate tomorrow.,True,False,False,True,False,True,True,True,True,False,False,True,True,True,0.6666666666666666,0.4444444444444444,-0.028919323467143803,-0.06371331908452978
574,"The text includes a promotional message about getting a free ZDNet Onebox service offering voicemail, email, and fax all in one place.",True,False,False,True,True,True,True,True,True,False,True,True,True,True,0.8333333333333334,0.2777777777777777,0.01618482920212289,0.021363556840846693
575,The promotional message instructs to sign up at http://www.zdnetonebox.com.,True,False,False,False,True,True,True,True,True,False,True,True,False,True,0.6666666666666666,0.4444444444444444,0.01741575306212716,0.019779200012442055
576,"The phrase 'Kisses, not music, makes cooking a more enjoyable experience.' appears at the beginning of the text.",True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.08333333333333333,0.1527777777777779,0.00633528566288626,-0.02051904385579472
577,"The phrase 'So, what is it? And by the way, don't start with the excuses. You're expected to be a full, gourmet cook.' appears at the beginning of the text.",True,False,True,True,False,True,False,True,False,False,True,False,False,False,0.4166666666666667,0.48611111111111116,0.019159652394066872,-0.00823027335641639
578,The sender's full name is not Jennifer White.,False,True,True,True,True,True,True,False,True,False,True,False,False,False,0.4166666666666667,0.48611111111111105,0.008450252284685078,0.03155297820556017
579,Jennifer White's email address is not jenwhite7@zdnetonebox.com.,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,-0.0005883652439745353,0.03248575561030195
580,The recipient's email address is not jarnold@enron.com.,False,True,True,True,False,False,False,False,False,False,False,True,True,False,0.6666666666666666,0.4444444444444444,0.011241628307324475,0.028973672317915523
581,Jennifer White plans to prepare breakfast tomorrow.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,-0.025448037067698836,-0.0729664234171631
582,Jennifer White does not expect a cooking report after watching the debate.,False,True,False,True,False,False,False,True,True,False,True,False,False,True,0.5833333333333334,0.48611111111111116,-0.026325903493945334,-0.06310469731110938
583,Jennifer White prefers silence to enhance the cooking experience.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,-0.015325357493492366,-0.055308282496450645
584,Jennifer White says she does not have a long email address.,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,-0.0014606925095338404,0.034674425637882055
585,Jennifer White has not decided what to prepare for dinner tomorrow.,False,False,True,False,False,False,False,False,True,False,True,False,True,False,0.6666666666666666,0.4444444444444444,-0.026476963381796014,-0.07558017477717754
586,Jennifer White hopes the recipient is expecting something extravagant for dinner.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,-0.027075293331839917,-0.07641117219813061
587,Jennifer White does not mention that her culinary skills have not been used in a while.,False,False,False,False,True,True,True,False,False,False,False,True,True,False,0.5833333333333334,0.48611111111111116,-0.02160623461726258,-0.06652708850173407
588,Jennifer White requests that the recipient's stereo does not work while she is cooking.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,-0.01457038067234185,-0.05392774178432093
589,Jennifer White believes that music does not make cooking a more enjoyable experience.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,-0.01477797121533668,-0.052443800801454936
590,Jennifer White does not want the recipient to watch the debate if they are home tonight.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,-0.026520969353730883,-0.0611300301465415
591,Jennifer White does not want a report about the debate tomorrow.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,-0.027182854727456712,-0.05746707348031555
592,"The text contains no promotional message about obtaining a free ZDNet Onebox service that provides voicemail, email, and fax all in one place.",False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.016595042167455647,0.020564030951179514
593,The promotional message does not instruct to sign up at http://www.zdnetonebox.com.,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9166666666666666,0.1527777777777779,0.017202223078142675,0.020394035193514
